"Ensembl ID","Gene symbol","RBP type","No. RBPome"
"ENSG00000184897","H1-10","Non-canonical_RBPs","12"
"ENSG00000124575","H1-3","Non-canonical_RBPs","12"
"ENSG00000138029","HADHB","Non-canonical_RBPs","12"
"ENSG00000186834","HEXIM1","Canonical_RBPs","12"
"ENSG00000189403","HMGB1","Non-canonical_RBPs","12"
"ENSG00000197081","IGF2R","Non-canonical_RBPs","12"
"ENSG00000113141","IK","Non-canonical_RBPs","12"
"ENSG00000143319","ISG20L2","Canonical_RBPs","12"
"ENSG00000096433","ITPR3","Non-canonical_RBPs","12"
"ENSG00000182359","KBTBD3","Non-canonical_RBPs","12"
"ENSG00000168924","LETM1","Non-canonical_RBPs","12"
"ENSG00000113368","LMNB1","Non-canonical_RBPs","12"
"ENSG00000076770","MBNL3","Canonical_RBPs","12"
"ENSG00000100294","MCAT","Non-canonical_RBPs","12"
"ENSG00000112118","MCM3","Non-canonical_RBPs","12"
"ENSG00000104738","MCM4","Non-canonical_RBPs","12"
"ENSG00000103152","MPG","Non-canonical_RBPs","12"
"ENSG00000086504","MRPL28","Canonical_RBPs","12"
"ENSG00000130312","MRPL34","Canonical_RBPs","12"
"ENSG00000135900","MRPL44","Non-canonical_RBPs","12"
"ENSG00000131368","MRPS25","Canonical_RBPs","12"
"ENSG00000061794","MRPS35","Canonical_RBPs","12"
"ENSG00000053372","MRTO4","Canonical_RBPs","12"
"ENSG00000164078","MST1R","Non-canonical_RBPs","12"
"ENSG00000139637","MYG1","Non-canonical_RBPs","12"
"ENSG00000204356","NELFE","Canonical_RBPs","12"
"ENSG00000168101","NUDT16L1","Non-canonical_RBPs","12"
"ENSG00000069248","NUP133","Non-canonical_RBPs","12"
"ENSG00000102900","NUP93","Non-canonical_RBPs","12"
"ENSG00000174740","PABPC5","Canonical_RBPs","12"
"ENSG00000102699","PARP4","Canonical_RBPs","12"
"ENSG00000132646","PCNA","Non-canonical_RBPs","12"
"ENSG00000121892","PDS5A","Non-canonical_RBPs","12"
"ENSG00000117877","POLR1G","Canonical_RBPs","12"
"ENSG00000134283","PPHLN1","Non-canonical_RBPs","12"
"ENSG00000108179","PPIF","Non-canonical_RBPs","12"
"ENSG00000165672","PRDX3","Non-canonical_RBPs","12"
"ENSG00000123131","PRDX4","Non-canonical_RBPs","12"
"ENSG00000106588","PSMA2","Non-canonical_RBPs","12"
"ENSG00000100902","PSMA6","Non-canonical_RBPs","12"
"ENSG00000049883","PTCD2","Canonical_RBPs","12"
"ENSG00000141378","PTRH2","Canonical_RBPs","12"
"ENSG00000177192","PUS1","Canonical_RBPs","12"
"ENSG00000084733","RAB10","Non-canonical_RBPs","12"
"ENSG00000169612","RAMAC","Canonical_RBPs","12"
"ENSG00000120158","RCL1","Canonical_RBPs","12"
"ENSG00000080345","RIF1","Canonical_RBPs","12"
"ENSG00000116747","RO60","Canonical_RBPs","12"
"ENSG00000037241","RPL26L1","Canonical_RBPs","12"
"ENSG00000177600","RPLP2","Canonical_RBPs","12"
"ENSG00000205323","SARNP","Canonical_RBPs","12"
"ENSG00000161956","SENP3","Non-canonical_RBPs","12"
"ENSG00000182199","SHMT2","Non-canonical_RBPs","12"
"ENSG00000170145","SIK2","Non-canonical_RBPs","12"
"ENSG00000163950","SLBP","Canonical_RBPs","12"
"ENSG00000119953","SMNDC1","Canonical_RBPs","12"
"ENSG00000060688","SNRNP40","Non-canonical_RBPs","12"
"ENSG00000151304","SRFBP1","Canonical_RBPs","12"
"ENSG00000106638","TBL2","Non-canonical_RBPs","12"
"ENSG00000172171","TEFM","Non-canonical_RBPs","12"
"ENSG00000125676","THOC2","Canonical_RBPs","12"
"ENSG00000066654","THUMPD1","Canonical_RBPs","12"
"ENSG00000166557","TMED3","Non-canonical_RBPs","12"
"ENSG00000109066","TMEM104","Non-canonical_RBPs","12"
"ENSG00000153827","TRIP12","Non-canonical_RBPs","12"
"ENSG00000180098","TRNAU1AP","Canonical_RBPs","12"
"ENSG00000123297","TSFM","Canonical_RBPs","12"
"ENSG00000112742","TTK","Non-canonical_RBPs","12"
"ENSG00000132478","UNK","Canonical_RBPs","12"
"ENSG00000132467","UTP3","Canonical_RBPs","12"
"ENSG00000108651","UTP6","Canonical_RBPs","12"
"ENSG00000164944","VIRMA","Non-canonical_RBPs","12"
"ENSG00000136051","WASHC4","Non-canonical_RBPs","12"
"ENSG00000184009","ACTG1","Non-canonical_RBPs","11"
"ENSG00000138071","ACTR2","Non-canonical_RBPs","11"
"ENSG00000148700","ADD3","Non-canonical_RBPs","11"
"ENSG00000135046","ANXA1","Non-canonical_RBPs","11"
"ENSG00000095139","ARCN1","Non-canonical_RBPs","11"
"ENSG00000132254","ARFIP2","Non-canonical_RBPs","11"
"ENSG00000070961","ATP2B1","Non-canonical_RBPs","11"
"ENSG00000130638","ATXN10","Non-canonical_RBPs","11"
"ENSG00000009954","BAZ1B","Non-canonical_RBPs","11"
"ENSG00000174672","BRSK2","Non-canonical_RBPs","11"
"ENSG00000278615","C11orf98","Non-canonical_RBPs","11"
"ENSG00000108561","C1QBP","Non-canonical_RBPs","11"
"ENSG00000136819","C9orf78","Non-canonical_RBPs","11"
"ENSG00000116489","CAPZA1","Non-canonical_RBPs","11"
"ENSG00000196776","CD47","Non-canonical_RBPs","11"
"ENSG00000167258","CDK12","Non-canonical_RBPs","11"
"ENSG00000008086","CDKL5","Non-canonical_RBPs","11"
"ENSG00000173575","CHD2","Canonical_RBPs","11"
"ENSG00000148337","CIZ1","Canonical_RBPs","11"
"ENSG00000144580","CNOT9","Non-canonical_RBPs","11"
"ENSG00000121058","COIL","Non-canonical_RBPs","11"
"ENSG00000181789","COPG1","Non-canonical_RBPs","11"
"ENSG00000159176","CSRP1","Non-canonical_RBPs","11"
"ENSG00000176102","CSTF3","Canonical_RBPs","11"
"ENSG00000171793","CTPS1","Non-canonical_RBPs","11"
"ENSG00000163510","CWC22","Canonical_RBPs","11"
"ENSG00000153015","CWC27","Non-canonical_RBPs","11"
"ENSG00000179958","DCTPP1","Non-canonical_RBPs","11"
"ENSG00000137145","DENND4C","Non-canonical_RBPs","11"
"ENSG00000172893","DHCR7","Non-canonical_RBPs","11"
"ENSG00000105821","DNAJC2","Non-canonical_RBPs","11"
"ENSG00000108591","DRG2","Canonical_RBPs","11"
"ENSG00000142634","EFHD2","Non-canonical_RBPs","11"
"ENSG00000115211","EIF2B4","Canonical_RBPs","11"
"ENSG00000161671","EMC10","Non-canonical_RBPs","11"
"ENSG00000171311","EXOSC1","Canonical_RBPs","11"
"ENSG00000188573","FBLL1","Canonical_RBPs","11"
"ENSG00000135723","FHOD1","Non-canonical_RBPs","11"
"ENSG00000075420","FNDC3B","Non-canonical_RBPs","11"
"ENSG00000143641","GALNT2","Non-canonical_RBPs","11"
"ENSG00000186566","GPATCH8","Canonical_RBPs","11"
"ENSG00000169919","GUSB","Non-canonical_RBPs","11"
"ENSG00000189060","H1-0","Non-canonical_RBPs","11"
"ENSG00000278705","H4C2","Non-canonical_RBPs","11"
"ENSG00000130956","HABP4","Canonical_RBPs","11"
"ENSG00000092148","HECTD1","Non-canonical_RBPs","11"
"ENSG00000169567","HINT1","Canonical_RBPs","11"
"ENSG00000197386","HTT","Non-canonical_RBPs","11"
"ENSG00000149428","HYOU1","Non-canonical_RBPs","11"
"ENSG00000119912","IDE","Non-canonical_RBPs","11"
"ENSG00000119922","IFIT2","Non-canonical_RBPs","11"
"ENSG00000166333","ILK","Non-canonical_RBPs","11"
"ENSG00000173801","JUP","Non-canonical_RBPs","11"
"ENSG00000186081","KRT5","Non-canonical_RBPs","11"
"ENSG00000005156","LIG3","Non-canonical_RBPs","11"
"ENSG00000139233","LLPH","Non-canonical_RBPs","11"
"ENSG00000196365","LONP1","Non-canonical_RBPs","11"
"ENSG00000041802","LSG1","Canonical_RBPs","11"
"ENSG00000170860","LSM3","Canonical_RBPs","11"
"ENSG00000111144","LTA4H","Non-canonical_RBPs","11"
"ENSG00000012223","LTF","Non-canonical_RBPs","11"
"ENSG00000127603","MACF1","Non-canonical_RBPs","11"
"ENSG00000145050","MANF","Non-canonical_RBPs","11"
"ENSG00000101367","MAPRE1","Non-canonical_RBPs","11"
"ENSG00000111142","METAP2","Non-canonical_RBPs","11"
"ENSG00000181588","MEX3D","Canonical_RBPs","11"
"ENSG00000243156","MICAL3","Non-canonical_RBPs","11"
"ENSG00000169288","MRPL1","Canonical_RBPs","11"
"ENSG00000115364","MRPL19","Canonical_RBPs","11"
"ENSG00000242485","MRPL20","Canonical_RBPs","11"
"ENSG00000108826","MRPL27","Canonical_RBPs","11"
"ENSG00000136522","MRPL47","Canonical_RBPs","11"
"ENSG00000181610","MRPS23","Canonical_RBPs","11"
"ENSG00000149480","MTA2","Non-canonical_RBPs","11"
"ENSG00000085760","MTIF2","Canonical_RBPs","11"
"ENSG00000197879","MYO1C","Non-canonical_RBPs","11"
"ENSG00000121579","NAA50","Non-canonical_RBPs","11"
"ENSG00000136937","NCBP1","Canonical_RBPs","11"
"ENSG00000074356","NCBP3","Canonical_RBPs","11"
"ENSG00000163608","NEPRO","Non-canonical_RBPs","11"
"ENSG00000008441","NFIX","Non-canonical_RBPs","11"
"ENSG00000109062","NHERF1","Non-canonical_RBPs","11"
"ENSG00000141101","NOB1","Canonical_RBPs","11"
"ENSG00000225921","NOL7","Canonical_RBPs","11"
"ENSG00000135778","NTPCR","Non-canonical_RBPs","11"
"ENSG00000147162","OGT","Non-canonical_RBPs","11"
"ENSG00000198836","OPA1","Canonical_RBPs","11"
"ENSG00000167770","OTUB1","Non-canonical_RBPs","11"
"ENSG00000083720","OXCT1","Non-canonical_RBPs","11"
"ENSG00000168291","PDHB","Non-canonical_RBPs","11"
"ENSG00000065485","PDIA5","Non-canonical_RBPs","11"
"ENSG00000156531","PHF6","Non-canonical_RBPs","11"
"ENSG00000144283","PKP4","Non-canonical_RBPs","11"
"ENSG00000171453","POLR1C","Canonical_RBPs","11"
"ENSG00000134186","PRPF38B","Canonical_RBPs","11"
"ENSG00000196504","PRPF40A","Canonical_RBPs","11"
"ENSG00000101161","PRPF6","Canonical_RBPs","11"
"ENSG00000205352","PRR13","Non-canonical_RBPs","11"
"ENSG00000100567","PSMA3","Non-canonical_RBPs","11"
"ENSG00000136930","PSMB7","Non-canonical_RBPs","11"
"ENSG00000179295","PTPN11","Non-canonical_RBPs","11"
"ENSG00000213339","QTRT1","Canonical_RBPs","11"
"ENSG00000080371","RAB21","Non-canonical_RBPs","11"
"ENSG00000132155","RAF1","Non-canonical_RBPs","11"
"ENSG00000180198","RCC1","Non-canonical_RBPs","11"
"ENSG00000172809","RPL38","Canonical_RBPs","11"
"ENSG00000187051","RPS19BP1","Non-canonical_RBPs","11"
"ENSG00000137815","RTF1","Non-canonical_RBPs","11"
"ENSG00000143556","S100A7","Non-canonical_RBPs","11"
"ENSG00000143546","S100A8","Non-canonical_RBPs","11"
"ENSG00000073169","SELENOO","Non-canonical_RBPs","11"
"ENSG00000124570","SERPINB6","Non-canonical_RBPs","11"
"ENSG00000115128","SF3B6","Canonical_RBPs","11"
"ENSG00000157637","SLC38A10","Non-canonical_RBPs","11"
"ENSG00000108055","SMC3","Non-canonical_RBPs","11"
"ENSG00000157106","SMG1","Non-canonical_RBPs","11"
"ENSG00000077312","SNRPA","Canonical_RBPs","11"
"ENSG00000153914","SREK1","Canonical_RBPs","11"
"ENSG00000135250","SRPK2","Non-canonical_RBPs","11"
"ENSG00000112079","STK38","Non-canonical_RBPs","11"
"ENSG00000105705","SUGP1","Canonical_RBPs","11"
"ENSG00000138162","TACC2","Non-canonical_RBPs","11"
"ENSG00000120438","TCP1","Non-canonical_RBPs","11"
"ENSG00000104067","TJP1","Non-canonical_RBPs","11"
"ENSG00000198498","TMA16","Non-canonical_RBPs","11"
"ENSG00000134851","TMEM165","Non-canonical_RBPs","11"
"ENSG00000064419","TNPO3","Canonical_RBPs","11"
"ENSG00000132773","TOE1","Canonical_RBPs","11"
"ENSG00000163781","TOPBP1","Non-canonical_RBPs","11"
"ENSG00000198113","TOR4A","Non-canonical_RBPs","11"
"ENSG00000168016","TRANK1","Canonical_RBPs","11"
"ENSG00000126602","TRAP1","Non-canonical_RBPs","11"
"ENSG00000159202","UBE2Z","Non-canonical_RBPs","11"
"ENSG00000009335","UBE3C","Non-canonical_RBPs","11"
"ENSG00000141076","UTP4","Non-canonical_RBPs","11"
"ENSG00000179456","ZBTB18","Non-canonical_RBPs","11"
"ENSG00000139168","ZCRB1","Canonical_RBPs","11"
"ENSG00000101220","ADISSP","Non-canonical_RBPs","10"
"ENSG00000153207","AHCTF1","Non-canonical_RBPs","10"
"ENSG00000164904","ALDH7A1","Non-canonical_RBPs","10"
"ENSG00000196961","AP2A1","Non-canonical_RBPs","10"
"ENSG00000164062","APEH","Non-canonical_RBPs","10"
"ENSG00000134909","ARHGAP32","Non-canonical_RBPs","10"
"ENSG00000144746","ARL6IP5","Non-canonical_RBPs","10"
"ENSG00000134108","ARL8B","Canonical_RBPs","10"
"ENSG00000175054","ATR","Non-canonical_RBPs","10"
"ENSG00000178999","AURKB","Non-canonical_RBPs","10"
"ENSG00000187244","BCAM","Non-canonical_RBPs","10"
"ENSG00000129473","BCL2L2","Non-canonical_RBPs","10"
"ENSG00000143633","C1orf131","Non-canonical_RBPs","10"
"ENSG00000168014","C2CD3","Non-canonical_RBPs","10"
"ENSG00000135932","CAB39","Non-canonical_RBPs","10"
"ENSG00000105298","CACTIN","Non-canonical_RBPs","10"
"ENSG00000118200","CAMSAP2","Non-canonical_RBPs","10"
"ENSG00000135404","CD63","Non-canonical_RBPs","10"
"ENSG00000170004","CHD3","Canonical_RBPs","10"
"ENSG00000089199","CHGB","Non-canonical_RBPs","10"
"ENSG00000132361","CLUH","Canonical_RBPs","10"
"ENSG00000114270","COL7A1","Non-canonical_RBPs","10"
"ENSG00000110090","CPT1A","Non-canonical_RBPs","10"
"ENSG00000099942","CRKL","Non-canonical_RBPs","10"
"ENSG00000154639","CXADR","Non-canonical_RBPs","10"
"ENSG00000172115","CYCS","Non-canonical_RBPs","10"
"ENSG00000132676","DAP3","Canonical_RBPs","10"
"ENSG00000155368","DBI","Non-canonical_RBPs","10"
"ENSG00000161634","DCD","Non-canonical_RBPs","10"
"ENSG00000183258","DDX41","Canonical_RBPs","10"
"ENSG00000124795","DEK","Canonical_RBPs","10"
"ENSG00000130816","DNMT1","Non-canonical_RBPs","10"
"ENSG00000198919","DZIP3","Canonical_RBPs","10"
"ENSG00000198721","ECI2","Non-canonical_RBPs","10"
"ENSG00000101210","EEF1A2","Canonical_RBPs","10"
"ENSG00000173812","EIF1","Canonical_RBPs","10"
"ENSG00000127463","EMC1","Non-canonical_RBPs","10"
"ENSG00000054965","FAM168A","Non-canonical_RBPs","10"
"ENSG00000215251","FASTKD5","Canonical_RBPs","10"
"ENSG00000119616","FCF1","Canonical_RBPs","10"
"ENSG00000100442","FKBP3","Non-canonical_RBPs","10"
"ENSG00000004478","FKBP4","Non-canonical_RBPs","10"
"ENSG00000179409","GEMIN4","Non-canonical_RBPs","10"
"ENSG00000174842","GLMN","Non-canonical_RBPs","10"
"ENSG00000163655","GMPS","Canonical_RBPs","10"
"ENSG00000160818","GPATCH4","Canonical_RBPs","10"
"ENSG00000068400","GRIPAP1","Non-canonical_RBPs","10"
"ENSG00000196890","H2BC26","Non-canonical_RBPs","10"
"ENSG00000275714","H3C1","Non-canonical_RBPs","10"
"ENSG00000270276","H4C15","Non-canonical_RBPs","10"
"ENSG00000197837","H4C16","Non-canonical_RBPs","10"
"ENSG00000170445","HARS1","Canonical_RBPs","10"
"ENSG00000128708","HAT1","Non-canonical_RBPs","10"
"ENSG00000196591","HDAC2","Non-canonical_RBPs","10"
"ENSG00000143321","HDGF","Non-canonical_RBPs","10"
"ENSG00000138646","HERC5","Non-canonical_RBPs","10"
"ENSG00000204525","HLA-C","Non-canonical_RBPs","10"
"ENSG00000072506","HSD17B10","Non-canonical_RBPs","10"
"ENSG00000086758","HUWE1","Non-canonical_RBPs","10"
"ENSG00000178035","IMPDH2","Non-canonical_RBPs","10"
"ENSG00000164880","INTS1","Non-canonical_RBPs","10"
"ENSG00000140575","IQGAP1","Non-canonical_RBPs","10"
"ENSG00000082781","ITGB5","Non-canonical_RBPs","10"
"ENSG00000107104","KANK1","Non-canonical_RBPs","10"
"ENSG00000170871","KIAA0232","Non-canonical_RBPs","10"
"ENSG00000187772","LIN28B","Canonical_RBPs","10"
"ENSG00000164167","LSM6","Canonical_RBPs","10"
"ENSG00000168175","MAPK1IP1L","Non-canonical_RBPs","10"
"ENSG00000168906","MAT2A","Non-canonical_RBPs","10"
"ENSG00000160294","MCM3AP","Canonical_RBPs","10"
"ENSG00000166508","MCM7","Non-canonical_RBPs","10"
"ENSG00000112159","MDN1","Non-canonical_RBPs","10"
"ENSG00000099812","MISP","Non-canonical_RBPs","10"
"ENSG00000174547","MRPL11","Canonical_RBPs","10"
"ENSG00000182180","MRPS16","Canonical_RBPs","10"
"ENSG00000095002","MSH2","Canonical_RBPs","10"
"ENSG00000104177","MYEF2","Canonical_RBPs","10"
"ENSG00000108784","NAGLU","Non-canonical_RBPs","10"
"ENSG00000205531","NAP1L4","Non-canonical_RBPs","10"
"ENSG00000196498","NCOR2","Non-canonical_RBPs","10"
"ENSG00000213619","NDUFS3","Non-canonical_RBPs","10"
"ENSG00000086102","NFX1","Canonical_RBPs","10"
"ENSG00000084092","NOA1","Canonical_RBPs","10"
"ENSG00000182117","NOP10","Canonical_RBPs","10"
"ENSG00000136243","NUP42","Canonical_RBPs","10"
"ENSG00000143748","NVL","Non-canonical_RBPs","10"
"ENSG00000262664","OVCA2","Non-canonical_RBPs","10"
"ENSG00000172239","PAIP1","Canonical_RBPs","10"
"ENSG00000130517","PGPEP1","Non-canonical_RBPs","10"
"ENSG00000167085","PHB1","Non-canonical_RBPs","10"
"ENSG00000254093","PINX1","Canonical_RBPs","10"
"ENSG00000057757","PITHD1","Non-canonical_RBPs","10"
"ENSG00000177084","POLE","Non-canonical_RBPs","10"
"ENSG00000105171","POP4","Canonical_RBPs","10"
"ENSG00000168938","PPIC","Non-canonical_RBPs","10"
"ENSG00000221914","PPP2R2A","Non-canonical_RBPs","10"
"ENSG00000126432","PRDX5","Non-canonical_RBPs","10"
"ENSG00000180228","PRKRA","Canonical_RBPs","10"
"ENSG00000134748","PRPF38A","Canonical_RBPs","10"
"ENSG00000204576","PRR3","Canonical_RBPs","10"
"ENSG00000150687","PRSS23","Non-canonical_RBPs","10"
"ENSG00000100764","PSMC1","Non-canonical_RBPs","10"
"ENSG00000147231","RADX","Non-canonical_RBPs","10"
"ENSG00000153201","RANBP2","Canonical_RBPs","10"
"ENSG00000102054","RBBP7","Non-canonical_RBPs","10"
"ENSG00000072042","RDH11","Non-canonical_RBPs","10"
"ENSG00000004700","RECQL","Canonical_RBPs","10"
"ENSG00000035928","RFC1","Non-canonical_RBPs","10"
"ENSG00000133119","RFC3","Non-canonical_RBPs","10"
"ENSG00000177963","RIC8A","Non-canonical_RBPs","10"
"ENSG00000125352","RNF113A","Canonical_RBPs","10"
"ENSG00000163584","RPL22L1","Canonical_RBPs","10"
"ENSG00000197756","RPL37A","Canonical_RBPs","10"
"ENSG00000163682","RPL9","Canonical_RBPs","10"
"ENSG00000067533","RRP15","Canonical_RBPs","10"
"ENSG00000166788","SAAL1","Non-canonical_RBPs","10"
"ENSG00000100347","SAMM50","Non-canonical_RBPs","10"
"ENSG00000213079","SCAF8","Canonical_RBPs","10"
"ENSG00000058262","SEC61A1","Non-canonical_RBPs","10"
"ENSG00000206075","SERPINB5","Non-canonical_RBPs","10"
"ENSG00000149257","SERPINH1","Non-canonical_RBPs","10"
"ENSG00000138771","SHROOM3","Non-canonical_RBPs","10"
"ENSG00000003989","SLC7A2","Non-canonical_RBPs","10"
"ENSG00000103257","SLC7A5","Non-canonical_RBPs","10"
"ENSG00000125835","SNRPB","Canonical_RBPs","10"
"ENSG00000167088","SNRPD1","Canonical_RBPs","10"
"ENSG00000100603","SNW1","Non-canonical_RBPs","10"
"ENSG00000115306","SPTBN1","Non-canonical_RBPs","10"
"ENSG00000137767","SQOR","Non-canonical_RBPs","10"
"ENSG00000140319","SRP14","Canonical_RBPs","10"
"ENSG00000100883","SRP54","Canonical_RBPs","10"
"ENSG00000143742","SRP9","Canonical_RBPs","10"
"ENSG00000164828","SUN1","Canonical_RBPs","10"
"ENSG00000163946","TASOR","Non-canonical_RBPs","10"
"ENSG00000170348","TMED10","Non-canonical_RBPs","10"
"ENSG00000234127","TRIM26","Canonical_RBPs","10"
"ENSG00000125482","TTF1","Non-canonical_RBPs","10"
"ENSG00000135912","TTLL4","Non-canonical_RBPs","10"
"ENSG00000123416","TUBA1B","Non-canonical_RBPs","10"
"ENSG00000139131","YARS2","Canonical_RBPs","10"
"ENSG00000121766","ZCCHC17","Canonical_RBPs","10"
"ENSG00000147905","ZCCHC7","Canonical_RBPs","10"
"ENSG00000152518","ZFP36L2","Canonical_RBPs","10"
"ENSG00000151726","ACSL1","Non-canonical_RBPs","9"
"ENSG00000197894","ADH5","Non-canonical_RBPs","9"
"ENSG00000148218","ALAD","Non-canonical_RBPs","9"
"ENSG00000166199","ALKBH3","Canonical_RBPs","9"
"ENSG00000196975","ANXA4","Non-canonical_RBPs","9"
"ENSG00000128394","APOBEC3F","Canonical_RBPs","9"
"ENSG00000165527","ARF6","Non-canonical_RBPs","9"
"ENSG00000066777","ARFGEF1","Non-canonical_RBPs","9"
"ENSG00000076928","ARHGEF1","Non-canonical_RBPs","9"
"ENSG00000150347","ARID5B","Non-canonical_RBPs","9"
"ENSG00000071462","BUD23","Non-canonical_RBPs","9"
"ENSG00000136261","BZW2","Canonical_RBPs","9"
"ENSG00000162642","C1orf52","Non-canonical_RBPs","9"
"ENSG00000224389","C4B","Non-canonical_RBPs","9"
"ENSG00000084774","CAD","Canonical_RBPs","9"
"ENSG00000110104","CCDC86","Canonical_RBPs","9"
"ENSG00000136280","CCM2","Non-canonical_RBPs","9"
"ENSG00000147889","CDKN2A","Non-canonical_RBPs","9"
"ENSG00000164118","CEP44","Non-canonical_RBPs","9"
"ENSG00000070761","CFAP20","Non-canonical_RBPs","9"
"ENSG00000153815","CMIP","Non-canonical_RBPs","9"
"ENSG00000168275","COA6","Non-canonical_RBPs","9"
"ENSG00000085719","CPNE3","Non-canonical_RBPs","9"
"ENSG00000168036","CTNNB1","Non-canonical_RBPs","9"
"ENSG00000064703","DDX20","Canonical_RBPs","9"
"ENSG00000111364","DDX55","Canonical_RBPs","9"
"ENSG00000181381","DDX60L","Canonical_RBPs","9"
"ENSG00000169718","DUS1L","Canonical_RBPs","9"
"ENSG00000081721","DUSP12","Non-canonical_RBPs","9"
"ENSG00000107404","DVL1","Non-canonical_RBPs","9"
"ENSG00000147155","EBP","Non-canonical_RBPs","9"
"ENSG00000136813","ECPAS","Non-canonical_RBPs","9"
"ENSG00000179151","EDC3","Canonical_RBPs","9"
"ENSG00000038358","EDC4","Non-canonical_RBPs","9"
"ENSG00000086289","EPDR1","Non-canonical_RBPs","9"
"ENSG00000138399","FASTKD1","Canonical_RBPs","9"
"ENSG00000122642","FKBP9","Non-canonical_RBPs","9"
"ENSG00000109536","FRG1","Canonical_RBPs","9"
"ENSG00000130005","GAMT","Non-canonical_RBPs","9"
"ENSG00000168827","GFM1","Canonical_RBPs","9"
"ENSG00000102393","GLA","Non-canonical_RBPs","9"
"ENSG00000108010","GLRX3","Non-canonical_RBPs","9"
"ENSG00000172354","GNB2","Non-canonical_RBPs","9"
"ENSG00000204590","GNL1","Canonical_RBPs","9"
"ENSG00000137947","GTF2B","Canonical_RBPs","9"
"ENSG00000077235","GTF3C1","Non-canonical_RBPs","9"
"ENSG00000178605","GTPBP6","Canonical_RBPs","9"
"ENSG00000188486","H2AX","Non-canonical_RBPs","9"
"ENSG00000276966","H4C5","Non-canonical_RBPs","9"
"ENSG00000068097","HEATR6","Non-canonical_RBPs","9"
"ENSG00000119969","HELLS","Canonical_RBPs","9"
"ENSG00000128731","HERC2","Non-canonical_RBPs","9"
"ENSG00000206503","HLA-A","Non-canonical_RBPs","9"
"ENSG00000071794","HLTF","Non-canonical_RBPs","9"
"ENSG00000173110","HSPA6","Non-canonical_RBPs","9"
"ENSG00000127054","INTS11","Canonical_RBPs","9"
"ENSG00000205339","IPO7","Canonical_RBPs","9"
"ENSG00000165115","KIF27","Non-canonical_RBPs","9"
"ENSG00000186432","KPNA4","Non-canonical_RBPs","9"
"ENSG00000025800","KPNA6","Non-canonical_RBPs","9"
"ENSG00000133706","LARS1","Canonical_RBPs","9"
"ENSG00000108679","LGALS3BP","Non-canonical_RBPs","9"
"ENSG00000064042","LIMCH1","Non-canonical_RBPs","9"
"ENSG00000163431","LMOD1","Non-canonical_RBPs","9"
"ENSG00000124831","LRRFIP1","Canonical_RBPs","9"
"ENSG00000148356","LRSAM1","Non-canonical_RBPs","9"
"ENSG00000099399","MAGEB2","Non-canonical_RBPs","9"
"ENSG00000111196","MAGOHB","Canonical_RBPs","9"
"ENSG00000198042","MAK16","Canonical_RBPs","9"
"ENSG00000112062","MAPK14","Non-canonical_RBPs","9"
"ENSG00000165792","METTL17","Canonical_RBPs","9"
"ENSG00000183496","MEX3B","Canonical_RBPs","9"
"ENSG00000154719","MRPL39","Non-canonical_RBPs","9"
"ENSG00000111639","MRPL51","Canonical_RBPs","9"
"ENSG00000156469","MTERF3","Canonical_RBPs","9"
"ENSG00000065911","MTHFD2","Non-canonical_RBPs","9"
"ENSG00000103248","MTHFSD","Canonical_RBPs","9"
"ENSG00000135297","MTO1","Canonical_RBPs","9"
"ENSG00000102030","NAA10","Non-canonical_RBPs","9"
"ENSG00000114503","NCBP2","Canonical_RBPs","9"
"ENSG00000165525","NEMF","Canonical_RBPs","9"
"ENSG00000196712","NF1","Non-canonical_RBPs","9"
"ENSG00000182768","NGRN","Non-canonical_RBPs","9"
"ENSG00000112992","NNT","Non-canonical_RBPs","9"
"ENSG00000241058","NSUN6","Canonical_RBPs","9"
"ENSG00000143228","NUF2","Non-canonical_RBPs","9"
"ENSG00000120253","NUP43","Non-canonical_RBPs","9"
"ENSG00000138430","OLA1","Canonical_RBPs","9"
"ENSG00000185813","PCYT2","Non-canonical_RBPs","9"
"ENSG00000127980","PEX1","Non-canonical_RBPs","9"
"ENSG00000079739","PGM1","Non-canonical_RBPs","9"
"ENSG00000158828","PINK1","Non-canonical_RBPs","9"
"ENSG00000171566","PLRG1","Non-canonical_RBPs","9"
"ENSG00000115946","PNO1","Canonical_RBPs","9"
"ENSG00000163389","POGLUT1","Non-canonical_RBPs","9"
"ENSG00000125630","POLR1B","Canonical_RBPs","9"
"ENSG00000137054","POLR1E","Canonical_RBPs","9"
"ENSG00000166794","PPIB","Non-canonical_RBPs","9"
"ENSG00000214517","PPME1","Non-canonical_RBPs","9"
"ENSG00000148840","PPRC1","Canonical_RBPs","9"
"ENSG00000167815","PRDX2","Non-canonical_RBPs","9"
"ENSG00000148426","PROSER2","Non-canonical_RBPs","9"
"ENSG00000161542","PRPSAP1","Non-canonical_RBPs","9"
"ENSG00000092010","PSME1","Non-canonical_RBPs","9"
"ENSG00000075785","RAB7A","Canonical_RBPs","9"
"ENSG00000123595","RAB9A","Canonical_RBPs","9"
"ENSG00000010017","RANBP9","Canonical_RBPs","9"
"ENSG00000049449","RCN1","Non-canonical_RBPs","9"
"ENSG00000163918","RFC4","Non-canonical_RBPs","9"
"ENSG00000159496","RGL4","Non-canonical_RBPs","9"
"ENSG00000058729","RIOK2","Canonical_RBPs","9"
"ENSG00000092098","RNF31","Canonical_RBPs","9"
